recipe_id,recipe_ingredient
7028039,"['느타리버섯', '굵은소금', '당근', '양파', '대파', '식용유', '다진마늘', '굴소스', '가는소금', '깨소금', '참기름', '후추 조금']"
7028038,"['감자', '꽈리고추', '당근', '부침가루', '물', '맛소금']"
7028037,"['콩나물', '물', '다시다', '맛소금', '고춧가루', '국간장', '대파 다진거', '다진마늘', '청양고추', '후추가루']"
7028036,"['감자', '양파', '대파', '쪽파', '쑥갓', '김치', '물', '코인육수', '밀가루 중력분', '감자전분', '소금', '식용유', '물', '참치액', '국간장', '소금']"
7028035,"['삼겹살', '새송이버섯', '통마늘', '허브솔트 넉넉히']"
7028034,"['둥지냉면', '사각어묵', '청양고추', '양파', '당근', '쪽파', '팽이버섯', '튀김가루', '물', '얼음 조각', '튀김용 식용유 적당량 ', '양념 (어물고추장물양념)', '둥지냉면 액상소스', '액젓', '올리고당', '물', '깨', '들기름', '다진마늘']"
7028033,"['부추', '당근', '양파', '설탕', '고춧가루', '진간장', '다진마늘', '멸치액젓', '깨소금', '참기름']"
7028032,"['농심 둥지냉면 동치미 물냉면', '오이', '자른미역', '식초', '소금', '설탕', '통깨 조금', '면삶을 물', '찬 물', '홍고추 (선택사항)']"
7028031,"['소고기 사태', '양파', '사과', '파', '마늘', '생강', '다시마', '육수 (고기삶은육수/고기', '진간장', '설탕', '올리고당', '후추 약간']"
7028030,"['열무', '청양고추', '마늘', '새우젓', '양파', '사과주스', '천일염', '무', '풀국', '매실청', '멸치액젓', '천일염', '멸치육수', '생수 적당량', '건고추']"
7028029,"['콩나물', '소금', '올리고당', '통깨', '파', '고추 약간', '참기름', '간마늘']"
7028028,"['무', '황태채', '대파', '달걀', '소금 톡톡톡', '국간장', '다진마늘']"
7028027,"['파스타면', '불닭소스 ', '우유', '치즈', '양파', '햄']"
7028026,"['둥지 비빔냉면', '계란', '대파', '양파', '소금']"
7028025,"['옥수수 콘', '마요네즈', '피자치즈 듬뿍']"
7028024,"['상추', '도토리가루', '부침가루', '물', '식용유']"
7028023,"['콩나물', '다진 돼지고기', '팽이버섯', '부추', '쌀']"
7028022,"['수박', '치아시드', '얼음']"
7028021,"['아보카도', '방울 토마토', '레몬', '양파', '청양고추', '대파', '생강', '고추냉이', '진간장', '참기름', '마늘', '설탕', '식초', '통깨']"
7028020,"['두부', '깻잎', '홍고추', '청양고추', '대파 흰부분', '진간장', '물', '설탕', '참기름', '식초', '소금']"
7028019,"['밀가루', '부침가루', '전분가루', '물', '김치', '당근']"
7028018,"['오이', '소금', '설탕', '생수', '제로 사이다', '식초', '연겨자']"
7028017,"['상추', '물', '만능 멸치육수', '된장', '마늘', '두부', '청양고추', '홍고추']"
7028016,"['마늘쫑', '건새우', '진간장', '소금', '황설탕', '올리고당', '참기름', '소금', '올리브오일', '통깨 솔솔솔', '물', '굵은소금']"
7028015,"['참외', '쪽파', '양파', '소금', '고춧가루', '식초', '다진마늘', '참기름', '볶은참깨', '고추장']"
7028014,"['미역', '황태', '두부', '다진마늘', '국간장', '참치액젓', '소금 (간)']"
7028012,"['현미밥', '두부', '계란', '오이', '새송이버섯', '다진마늘', '참기름', '양조간장', '통깨 소량']"
7028011,"['오이', '밥 약', '김밥용김', '참기름', '식초', '설탕', '소금', '된장 듬뿍', '고추장', '올리고당', '참기름', '다진마늘', '청양고추', '양파 소량']"
7028010,"['방울토마토', '적양파', '엑스트라버진 올리브유', '레몬즙', '꿀', '소금', '후추 약간', '바질가루 약간 (또는 파슬리가루)']"
7028009,"['알감자 약', '올리고당 듬뿍', '참기름', '통깨 소량', '소금', '생수', '자른 다시마', '양조간장', '설탕', '맛술']"
7028008,"['백오이', '부추', '양파', '소금', '고춧가루', '다진 마늘', '새우젓', '액젓', '매실액', '설탕', '통깨', '소금 (약간)']"
7028007,"['얼그레이 티백', '뜨거운 물', '설탕', '우유']"
7028006,"['머위대', '대파', '홍고추', '올리브유', '다진마늘', '생강술', '들깨가루', '흰우유', '후추가루', '소금']"
7028005,"['야채 알갱이', '치즈', '계란', '쌀밥', '아기김', '참기름', '소금']"
7028004,"['대저 토마토', '달걀', '비엔나소시지', '굴소스', '밥', '소금', '후추', '김자반', '올리브유']"
7028003,"['상추', '달걀', '소금', '전분', '식용유 약간']"
7028002,"['감자', '물', '소금', '설탕']"
7028001,"['쪽파 취향껏', '밀가루', '물', '고추장', '후추 톡톡', '미원 톡톡']"
7028000,"['렌틸콩 (삶은렌틸콩)', '양상추', '파프리카', '방울토마토', '오디', '양송이버섯 (구운 양송이버섯)', '발사믹식초', '레몬즙', '마늘', '아보카도오일', '소금 약간 ', '후추 약간 ', '통밀빵', '아보카도', '계란', '후추', '소금']"
7027999,"['미숫가루', '무가당 두유', '계란', '해바라기씨', '시나몬 가루', '아보카도오일', '메이플시럽', '소금']"
7027998,"['연유', '냉동딸기', '플레인요거트']"
7027997,"['닭 (닭볶음탕용)', '대파', '감자', '다진마늘', '진간장', '고춧가루', '설탕', '쌈장']"
7027996,"['상추', '캔참치', '고추장', '계란', '참기름', '깨']"
7027995,"['돼지고기 (부위는 상관없습니다 있는걸로 준비를 해 주세요)', '대파', '양파', '깻잎', '고추장', '고춧가루', '진간장', '다진마늘', '설탕']"
7027994,"['냉동 감자튀김', '베이컨', '다진 양파', '모짜렐라 치즈', '체다슬라이스 치즈', '파슬리가루 약간']"
7027993,"['계란', '깻잎', '소금']"
7027992,"['마늘쫑', '고추장', '고추가루', '양조간장', '매실청', '올리고당', '식초', '레몬즙', '참기름', '참깨 약간']"
7027991,"['닭다리', '밀떡', '대파', '꽃소금', '고추장', '진간장', '케첩', '고춧가루', '설탕', '다진마늘', '물', '연유', '마요네즈', '꿀']"
7027990,"['데친 죽순', '마늘쫑', '당면', '꽈리고추', '당근', '양파', '어묵', '한우 다짐육', '소금 적당량', '양조간장', '설탕', '양조간장', '설탕', '양조간장', '설탕', '참기름', '참깨', '후추 약간', '물', '양조간장', '설탕', '참기름', '참깨 약간']"
7027989,"['김', '밥', '소금', '설탕', '식초 조금', '오이', '소금', '식초', '크래미', '마요네즈', '와사비', '참기름 조금', '깨 조금']"
7027988,"['오트밀', '바나나', '블루베리', '두유']"
7027987,"['수박 적당히', '블루베리 적당히', '골드키위', '유산균 요거트', '치아씨드']"
7027986,"['간 마늘', '대파', '깻잎', '밥']"
7027985,"['단호박', '물', '찬밥', '소금 약간', '올리고당 약간', '베이킹소다 약간']"
7027984,"['샐러리', '식초', '쌈장', '마요네즈', '레몬즙', '땅콩분태 (선택)']"
7027983,"['상추', '양파', '청양고추', '다진마늘', '고춧가루', '간장', '설탕', '식초', '참기름', '통깨', '식초']"
7027982,"['양파', '청양고추', '간장', '설탕', '식초', '물', '월계수잎', '식초']"
7027981,"['애호박', '어묵', '양파', '간장', '설탕', '올리고당', '참기름', '깨 약간 ']"
7027980,"['계란', '다진 부추', '다진 양파', '다진 당근', '소금', '설탕', '후추']"
7027979,"['달걀', '설탕', '설탕', '우유', '연유', '소금', '식물성 오일', '바닐라에센스', '박력분', '베이킹파우더']"
7027978,"['토마토퓨레', '양파', '버섯', '계란', '피자 치즈', '소금', '후추']"
7027977,"['달걀', '소금', '멸치다시마육수']"
7027976,"['스팸 작은것', '양파', '계란', '공기밥', '간장', '맛술', '설탕', '굴소스', '물', '생강가루 약간 (생략가능)', '마요네즈']"
7027975,"['가지', '모짜렐라 치즈', '블랙올리브', '올리브유', '바질페스토', '스리라차 소스']"
7027974,"['콩국물', '실곤약', '땅콩분태', '콩가루', '오이', '메추리알', '소금', '설탕']"
7027973,"['죽순', '흑임자', '설탕', '꽃소금', '식초', '물', '마요네즈']"
7027972,"['공기밥', '크래미', '청양마요소스', '김밥용김', '참기름', '소금 약간만', '통깨', '깻잎', '오이']"
7027971,"['쌀', '문어 다리', '칵테일새우', '버터', '참치액젓', '들기름', '물', '미나리']"
7027970,"['돼지고기 한돈 갈비찜용', '알 밤', '은행', '대추', '대파 넉넉히', '표고버섯', '간장', '물', '다진마늘', '생강가루 약간만', '설탕', '참기름', '후춧가루 약간만', '맛술']"
7027969,"['동물성 휘핑크림', '콩가루', '연유', '얼음 적당량', '우유', '에스프레소', '콩가루 약간', '인절미']"
7027968,"['닭다리살', '청양고추', '홍고추', '대파', '마늘', '우유', '감자 전분', '물', '소금', '후추', '범일 간장', '다진 마늘', '올리고당', '설탕', '맛술']"
7027967,"['식초물', '물', '설탕', '소금']"
7027966,"['농심 둥지냉면', '돼지고기 다짐육', '오이', '양파', '부추', '쪽파', '조미김', '가쓰오부시', '달걀', '고추장', '된장', '간장', '맛술', '설탕', '다진 마늘', '참기름']"
7027965,"['농심 둥지 비빔냉면', '오이', '물', '통깨', '밀가루', '오이 짜투리', '비정제 원당', '볶은소금', '레몬즙', '흰우유', '마요네즈', '와사비']"
7027964,"['새우', '감자전분', '물', '대파', '양파', '청양고추', '고추기름', '간장', '소금', '맛술', '굴소스', '식초', '설탕', '후추 톡톡']"
7027963,"['오이고추', '된장', '마늘', '매실청', '참기름', '통깨']"
7027962,"['소면', '김치', '간마늘', '액젓', '국간장', '후추 조금', '계란', '설탕', '고춧가루', '통깨', '김가루 약간']"
7027961,"['둥지냉면', '계란', '오이', '김밥용김']"
7027960,"['수박', '꿀', '소금']"
7027959,"['둥지냉면', '둥지냉면', '가지', '전분가루', '식용유', '쪽파', '통깨 약간', '소금 약간', '간장', '맛술', '올리고당', '둥지냉면숙성 비빔장', '후추', '다진마늘', '참치액', '쪽파', '참기름', '통깨 약간']"
7027958,"['김밥김', '밥', '진미채볶음 넉넉히', '단무지', '김밥햄', '계란', '당근', '깻잎', '소금 조금', '후추 조금', '참기름 넉넉히', '깨소금', '식용유 넉넉히']"
7027957,"['오이', '소금', '설탕', '간장', '깨', '마요네즈', '레몬즙', '후추 톡톡', '마늘', '참기름']"
7027956,"['오이', '간마늘', '설탕', '당근', '통깨', '파']"
7027955,"['크래미 작은것', '파프리카 노랑빨강 각', '조미김', '유부', '밥', '주먹밥가루', '식초', '설탕', '소금', '마요네즈', '설탕', '레몬즙', '머스터드소스', '파마산치즈가루', '소금']"
7027954,"['양파', '대파', '두부', '물', '굵은 고춧가루', '참치액', '진간장']"
7027953,"['미니새송이버섯', '버터', '다진마늘', '굴소스', '진간장', '통깨']"
7027952,"['갈치', '무', '대파', '청양고추', '홍고추', '멸치육수', '고추가루', '진간장', '다진마늘', '생강가루', '맛술', '고추장', '된장', '멸치액젓', '설탕']"
7027951,"['냉동 닭다리', '식용유', '통깨', '고추장', '진간장', '다진마늘', '설탕', '올리고당', '케찹']"
7027950,"['청국장', '두부', '애호박', '청양고추']"
7027949,"['애호박', '식용유', '다진마늘', '새우젓', '참기름']"
7027948,"['오이', '양파', '홍고추', '설탕', '식초', '진간장', '참치액', '참기름', '고추장', '통깨']"
7027947,"['부추', '건새우', '당근', '식용유 넉넉히', '맛술', '밀가루', '물', '진간장', '식초', '설탕', '고춧가루 약간']"
7027946,"['스팸', '감자', '양파', '당근', '식용유', '간장', '물엿', '설탕', '물', '통깨 약간']"
7027945,"['가지', '대파 조금', '홍고추', '절일때 소금', '올리브유', '고추가루', '진간장+', '올리고당', '생강술', '참기름 조금', '통깨 조금']"
7027944,"['표고버섯', '다진마늘', '식용유', '물', '참기름', '다진파', '갈은깨', '소금']"
7027943,"['잡곡', '죽순', '표고버섯', '새송이버섯', '당근', '다시마', '간장', '참치액젓', '고추가루', '다진마늘', '참기름', '통깨', '설탕', '대파', '청양고추', '홍고추', '양파']"
7027942,"['양상추', '닭가슴살', '애기 느타리 약간', '오이', '토마토', '견과류 조금', '레몬', '올리브유', '마요네즈', '식초', '머스터 소스']"
7027940,"['미니 단호박', '베이컨', '양파', '옥수수통조림 ', '모짜렐라치즈 ']"
7027939,"['큰 두부', '양파', '대파', '물', '홍 청양고추', '청 청양고추', '고추가루', '간장', '굴소스', '마늘', '설탕', '식용유', '후추 취향껏']"
7027938,"['똠양꿍페이스트', '단호박', '대파', '양파', '팽이버섯', '방울토마토', '냉동새우', '피쉬볼', '진라면 스프', '라면', '물']"
7027937,"['케일', '키위', '바나나', '얼음', '생수 (적당히)']"
7027936,"['갓김치', '스팸', '대파 송송', '계란', '밥', '참기름', '통깨 솔솔']"
